,skid,annotation,id,uid
1028750.15,1028750,trunk,1276964,16
1028750.16,1028750,parapodial muscle complex,1767775,16
1028750.17,1028750,mesoderm,1800996,16
1028750.18,1028750,posterior ventral neuropodial acicular muscle,1737390,16
1028750.19,1028750,acicular-chaetal group,1711126,16
1028750.20,1028750,neuropodium,1676670,16
1028750.21,1028750,base_of_acicula,1392877,16
1028750.22,1028750,muscle test,1363160,16
1028750.23,1028750,desmo_min,2243141,16
1028750.24,1028750,segment_2,1276287,16
1028750.25,1028750,left,1275210,16
1028750.26,1028750,acicular muscle,1050369,16
1028750.27,1028750,LUQ-l,1043296,16
1028750.28,1028750,muscle,606660,16
1029097.1,1029097,effector,2232095,11
1029097.2,1029097,desmo_modularityclass_7,2230970,16
1029097.3,1029097,MNspider_type2_mus,2213062,11
1029097.4,1029097,desmosome_connectome_old,2196369,16
1029097.5,1029097,celltype_non_neuronal72,2120572,16
1029097.6,1029097,connectome,2169156,11
1029097.7,1029097,muscle_cell,2112911,16
1029097.8,1029097,connectome_old_set,2167517,11
1029097.9,1029097,desmosome_connectome,2249716,16
1029097.10,1029097,torso,2058650,11
1029097.11,1029097,left_side,2054472,11
1029097.12,1029097,with_soma,2036716,11
1029097.13,1029097,desmo_exp,2247195,16
1029097.14,1029097,celltype_non_neuronal,1929746,11
1029097.15,1029097,parapodial muscle complex,1767775,16
1029097.16,1029097,muscle test,1363160,16
1029097.17,1029097,trunk,1276964,16
1029097.18,1029097,mesoderm,1800996,16
1029097.19,1029097,anterior ventral neurochaetal muscle trans,1761891,16
1029097.20,1029097,chaetal sac muscle,1421878,16
1029097.21,1029097,parapodial muscle other,1731539,11
1029097.22,1029097,acicular-chaetal group,1711126,16
1029097.23,1029097,neuropodium,1676670,16
1029097.24,1029097,desmo_min,2243141,16
1029097.25,1029097,left,1275210,16
1029097.26,1029097,segment_2,1276287,16
1029097.27,1029097,LUQ-l,1043296,16
1029097.28,1029097,muscle,606660,16
1029530.1,1029530,effector,2232095,11
1029530.2,1029530,desmo_modularityclass_9,2231670,16
1029530.3,1029530,desmosome_connectome_old,2196369,16
1029530.4,1029530,torso,2058650,11
1029530.5,1029530,with_soma,2036716,11
1029530.6,1029530,celltype_non_neuronal69,2120509,16
1029530.7,1029530,parapodial muscle complex,1767775,16
1029530.8,1029530,mesoderm,1800996,16
1029530.9,1029530,neurochaetal next to ventral oblique,1738627,16
1029530.10,1029530,chaetal sac muscle,1421878,16
1029530.11,1029530,neuropodium,1676670,16
1029530.12,1029530,left_side,2054472,11
1029530.13,1029530,segment_2,1276287,16
1029530.14,1029530,acicular-chaetal group,1711126,16
1029530.15,1029530,muscle_cell,2112911,16
1029530.16,1029530,muscle test,1363160,16
1029530.17,1029530,connectome,2169156,11
1029530.18,1029530,desmosome_connectome,2249716,16
1029530.19,1029530,desmo_exp,2247195,16
1029530.20,1029530,celltype_non_neuronal,1929746,11
1029530.21,1029530,parapodial muscle other,1731539,11
1029530.22,1029530,trunk,1276964,24
1029530.23,1029530,desmo_min,2243141,16
1029530.24,1029530,left,1275210,16
1029530.25,1029530,muscle,606660,16
1031618.1,1031618,effector,2232095,11
1031618.2,1031618,desmo_modularityclass_8,2231390,16
1031618.3,1031618,MNspider_type2_mus,2213062,11
1031618.4,1031618,desmosome_connectome_old,2196369,16
1031618.5,1031618,celltype_non_neuronal76,2120798,16
1031618.6,1031618,desmosome_connectome,2249716,16
1031618.7,1031618,connectome,2169156,11
1031618.8,1031618,muscle_cell,2112911,16
1031618.9,1031618,connectome_old_set,2167517,11
1031618.10,1031618,desmo_exp,2247195,16
1031618.11,1031618,ventrolateral muscle,2067099,11
1031618.12,1031618,torso,2058650,11
1031618.13,1031618,right_side,2050453,11
1031618.14,1031618,with_soma,2036716,11
1031618.15,1031618,celltype_non_neuronal,1929746,11
1031618.16,1031618,Bezares-Calderon_et_al_2018b,1832157,15
1031618.17,1031618,trunk,1276964,16
1031618.18,1031618,Bezares-Calderon_et_al_2018,1768650,15
1031618.19,1031618,mesoderm,1800996,16
1031618.20,1031618,segment_2,1276287,16
1031618.21,1031618,longitudinal muscle,1545370,16
1031618.22,1031618,desmo_min,2243141,16
1031618.23,1031618,right,1272647,16
1031618.24,1031618,LUQ-r,1043282,16
1031618.25,1031618,muscle,606660,16
1032061.1,1032061,effector,2232095,11
1032061.2,1032061,desmo_modularityclass_8,2231390,16
1032061.3,1032061,MNspider_type2_mus,2213062,11
1032061.4,1032061,MNcrab_mus,2212133,11
1032061.5,1032061,desmosome_connectome_old,2196369,16
1032061.6,1032061,celltype_non_neuronal42,2120130,16
1032061.7,1032061,connectome,2169156,11
1032061.8,1032061,muscle_cell,2112911,16
1032061.9,1032061,connectome_old_set,2167517,11
1032061.10,1032061,desmosome_connectome,2249716,16
1032061.11,1032061,torso,2058650,11
1032061.12,1032061,right_side,2050453,11
1032061.13,1032061,with_soma,2036716,11
1032061.14,1032061,desmo_exp,2247195,16
1032061.15,1032061,celltype_non_neuronal,1929746,11
1032061.16,1032061,Bezares-Calderon_et_al_2018b,1832157,15
1032061.17,1032061,trunk,1276964,16
1032061.18,1032061,Bezares-Calderon_et_al_2018,1768650,15
1032061.19,1032061,parapodial muscle complex,1767775,16
1032061.20,1032061,mesoderm,1800996,16
1032061.21,1032061,posterior ventral neuropodial acicular muscle,1737390,16
1032061.22,1032061,acicular-chaetal group,1711126,16
1032061.23,1032061,neuropodium,1676670,16
1032061.24,1032061,desmo_min,2243141,16
1032061.25,1032061,segment_2,1276287,16
1032061.26,1032061,right,1272647,16
1032061.27,1032061,acicular muscle,1050369,16
1032061.28,1032061,LUQ-r,1043282,16
1032061.29,1032061,muscle,606660,16
1033010.1,1033010,effector,2232095,11
1033010.2,1033010,desmo_modularityclass_8,2231390,16
1033010.3,1033010,MNspider_type2_mus,2213062,11
1033010.4,1033010,desmosome_connectome_old,2196369,16
1033010.5,1033010,celltype_non_neuronal42,2120130,16
1033010.6,1033010,connectome,2169156,11
1033010.7,1033010,muscle_cell,2112911,16
1033010.8,1033010,connectome_old_set,2167517,11
1033010.9,1033010,desmosome_connectome,2249716,16
1033010.10,1033010,desmo_exp,2247195,16
1033010.11,1033010,torso,2058650,11
1033010.12,1033010,right_side,2050453,11
1033010.13,1033010,with_soma,2036716,11
1033010.14,1033010,celltype_non_neuronal,1929746,11
1033010.15,1033010,Bezares-Calderon_et_al_2018b,1832157,15
1033010.16,1033010,Bezares-Calderon_et_al_2018,1768650,15
1033010.17,1033010,parapodial muscle complex,1767775,16
1033010.18,1033010,mesoderm,1800996,16
1033010.19,1033010,posterior ventral neuropodial acicular muscle,1737390,16
1033010.20,1033010,acicular-chaetal group,1711126,16
1033010.21,1033010,neuropodium,1676670,16
1033010.22,1033010,trunk,1276964,24
1033010.23,1033010,desmo_min,2243141,16
1033010.24,1033010,segment_2,1276287,16
1033010.25,1033010,right,1272647,16
1033010.26,1033010,acicular muscle,1050369,16
1033010.27,1033010,LUQ-r,1043282,16
1033010.28,1033010,muscle,606660,16
1035809.1,1035809,connectome_motorneuron,2104050,11
1035809.2,1035809,connectome,2169156,11
1035809.3,1035809,torso,2058650,11
1035809.4,1035809,left_side,2054472,11
1035809.5,1035809,with_soma,2036716,11
1035809.6,1035809,connectome_neuron,2102600,11
1035809.7,1035809,segment_3,1276276,13
1035809.8,1035809,ectoderm,1801868,16
1035809.9,1035809,motorneuron,1352414,11
1035809.10,1035809,left,1275210,11
1035809.11,1035809,trunk,1276964,11
1046988.1,1046988,left,1275210,16
1046988.2,1046988,with_soma,2036716,11
1046988.3,1046988,trunk,1276964,8
1046988.4,1046988,ectoderm,1801868,16
1046988.5,1046988,connectome,2169156,11
1046988.6,1046988,torso,2058650,11
1046988.7,1046988,left_side,2054472,11
1046988.8,1046988,pnb,1620504,13
1046988.9,1046988,segment_3,1276276,13
1048573.1,1048573,left,1275210,13
1048573.2,1048573,trunk,1276964,13
1048573.3,1048573,interneuron,58516,13
1048573.4,1048573,fragmentum,2069834,11
1048573.5,1048573,connectome,2169156,11
1048573.6,1048573,torso,2058650,11
1048573.7,1048573,left_side,2054472,11
1048573.8,1048573,with_soma,2036716,11
1048573.9,1048573,connectome_neuron,2102600,11
1048573.10,1048573,yyx,1883308,13
1048573.11,1048573,segment_3,1276276,16
1048573.12,1048573,ectoderm,1801868,16
1050287.1,1050287,connectome,2169156,11
1050287.2,1050287,torso,2058650,11
1050287.3,1050287,left_side,2054472,11
1050287.4,1050287,with_soma,2036716,11
1050287.5,1050287,connectome_neuron,2102600,11
1050287.6,1050287,trunk,1276964,13
1050287.7,1050287,left,1275210,13
1050287.8,1050287,interneuron,58516,13
1050287.9,1050287,segment_3,1276276,13
1050287.10,1050287,ectoderm,1801868,11
1051076.1,1051076,effector,2232095,11
1051076.2,1051076,desmo_modularityclass_8,2231390,16
1051076.3,1051076,MNspider_type2_mus,2213062,11
1051076.4,1051076,desmosome_connectome_old,2196369,16
1051076.5,1051076,celltype_non_neuronal42,2120130,16
1051076.6,1051076,connectome,2169156,11
1051076.7,1051076,muscle_cell,2112911,16
1051076.8,1051076,connectome_old_set,2167517,11
1051076.9,1051076,desmosome_connectome,2249716,16
1051076.10,1051076,torso,2058650,11
1051076.11,1051076,right_side,2050453,11
1051076.12,1051076,with_soma,2036716,11
1051076.13,1051076,desmo_exp,2247195,16
1051076.14,1051076,acicular muscle,1050369,16
1051076.15,1051076,LUQ-r,1043282,16
1051076.16,1051076,celltype_non_neuronal,1929746,11
1051076.17,1051076,Bezares-Calderon_et_al_2018b,1832157,15
1051076.18,1051076,trunk,1276964,16
1051076.19,1051076,Bezares-Calderon_et_al_2018,1768650,15
1051076.20,1051076,parapodial muscle complex,1767775,16
1051076.21,1051076,mesoderm,1800996,16
1051076.22,1051076,posterior ventral neuropodial acicular muscle,1737390,16
1051076.23,1051076,acicular-chaetal group,1711126,16
1051076.24,1051076,neuropodium,1676670,16
1051076.25,1051076,desmo_min,2243141,16
1051076.26,1051076,segment_2,1276287,16
1051076.27,1051076,right,1272647,16
1051076.28,1051076,muscle,606660,16
1051916.1,1051916,effector,2232095,11
1051916.2,1051916,desmo_modularityclass_8,2231390,16
1051916.3,1051916,vMN1-2_mus_des,2214184,11
1051916.4,1051916,desmosome_connectome_old,2196369,16
1051916.5,1051916,celltype_non_neuronal42,2120130,16
1051916.6,1051916,connectome,2169156,11
1051916.7,1051916,muscle_cell,2112911,16
1051916.8,1051916,connectome_old_set,2167517,11
1051916.9,1051916,desmosome_connectome,2249716,16
1051916.10,1051916,torso,2058650,11
1051916.11,1051916,right_side,2050453,11
1051916.12,1051916,with_soma,2036716,11
1051916.13,1051916,desmo_exp,2247195,16
1051916.14,1051916,celltype_non_neuronal,1929746,11
1051916.15,1051916,Bezares-Calderon_et_al_2018b,1832157,15
1051916.16,1051916,trunk,1276964,16
1051916.17,1051916,Bezares-Calderon_et_al_2018,1768650,15
1051916.18,1051916,parapodial muscle complex,1767775,16
1051916.19,1051916,mesoderm,1800996,16
1051916.20,1051916,posterior ventral neuropodial acicular muscle,1737390,16
1051916.21,1051916,acicular-chaetal group,1711126,16
1051916.22,1051916,desmo_min,2243141,16
1051916.23,1051916,segment_3,1276276,16
1051916.24,1051916,right,1272647,16
1051916.25,1051916,muscle,606660,16
1051916.26,1051916,acicular muscle,1050369,16
1051916.27,1051916,neuropodium,1676670,16
1051922.1,1051922,effector,2232095,11
1051922.2,1051922,desmo_modularityclass_8,2231390,16
1051922.3,1051922,desmosome_connectome_old,2196369,16
1051922.4,1051922,celltype_non_neuronal42,2120130,16
1051922.5,1051922,connectome,2169156,11
1051922.6,1051922,muscle_cell,2112911,16
1051922.7,1051922,connectome_old_set,2167517,11
1051922.8,1051922,desmosome_connectome,2249716,16
1051922.9,1051922,torso,2058650,11
1051922.10,1051922,right_side,2050453,11
1051922.11,1051922,with_soma,2036716,11
1051922.12,1051922,desmo_exp,2247195,16
1051922.13,1051922,celltype_non_neuronal,1929746,11
1051922.14,1051922,trunk,1276964,16
1051922.15,1051922,parapodial muscle complex,1767775,16
1051922.16,1051922,mesoderm,1800996,16
1051922.17,1051922,posterior ventral neuropodial acicular muscle,1737390,16
1051922.18,1051922,acicular-chaetal group,1711126,16
1051922.19,1051922,desmo_min,2243141,16
1051922.20,1051922,segment_3,1276276,16
1051922.21,1051922,right,1272647,16
1051922.22,1051922,muscle,606660,16
1051922.23,1051922,acicular muscle,1050369,16
1051922.24,1051922,neuropodium,1676670,16
1051929.1,1051929,effector,2232095,11
1051929.2,1051929,desmo_modularityclass_8,2231390,16
1051929.3,1051929,desmosome_connectome_old,2196369,16
1051929.4,1051929,celltype_non_neuronal40,2120094,16
1051929.5,1051929,connectome,2169156,11
1051929.6,1051929,muscle_cell,2112911,16
1051929.7,1051929,connectome_old_set,2167517,11
1051929.8,1051929,desmosome_connectome,2249716,16
1051929.9,1051929,torso,2058650,11
1051929.10,1051929,desmo_exp,2247195,16
1051929.11,1051929,right_side,2050453,11
1051929.12,1051929,with_soma,2036716,11
1051929.13,1051929,celltype_non_neuronal,1929746,11
1051929.14,1051929,trunk,1276964,16
1051929.15,1051929,mesoderm,1800996,16
1051929.16,1051929,anterior ventral neuropodial acicular muscle,1737406,16
1051929.17,1051929,acicular-chaetal group,1711126,16
1051929.18,1051929,desmo_min,2243141,16
1051929.19,1051929,segment_3,1276276,16
1051929.20,1051929,right,1272647,16
1051929.21,1051929,muscle,606660,16
1051929.22,1051929,acicular muscle,1050369,16
1051929.23,1051929,neuropodium,1676670,16
1051929.24,1051929,acicular lateral muscle,1768380,16
1051929.25,1051929,parapodial muscle complex,1767775,16
1052127.1,1052127,right,1272647,11
1052127.2,1052127,trunk,1276964,11
1052127.3,1052127,segment_3,1276276,11
1052127.4,1052127,connectome,2169156,11
1052127.5,1052127,connectome_old_set,2167517,11
1052127.6,1052127,connectome_motorneuron,2104050,11
1052127.7,1052127,torso,2058650,11
1052127.8,1052127,right_side,2050453,11
1052127.9,1052127,with_soma,2036716,11
1052127.10,1052127,connectome_neuron,2102600,11
1052127.11,1052127,periferal,1957893,11
1052127.12,1052127,ipsilateral,1435755,11
1052127.13,1052127,VNCMN to cont,1478330,11
1052127.14,1052127,ectoderm,1801868,16
1052127.15,1052127,motorneuron,1352414,11
1053949.1,1053949,all_central_visualisation,2179559,13
1053949.2,1053949,connectome,2169156,11
1053949.3,1053949,left,1275210,16
1053949.4,1053949,left_side,2054472,7
1053949.5,1053949,episphere,2030265,11
1053949.6,1053949,head,1467274,11
1053949.7,1053949,with_soma,2036716,11
1053949.8,1053949,dense cored vesicles,1224657,11
1053949.9,1053949,RGW immunogold layer 442,1053316,11
1053949.10,1053949,RGW gold,1283846,7
1053949.11,1053949,siGOLD,1303913,7
1053949.12,1053949,immunogold_not_completely_convincing,1281187,16
1054945.1,1054945,all_central_visualisation,2179559,13
1054945.2,1054945,IN_head_visualisation_small,2178565,13
1054945.3,1054945,IN_head_visualisation,2177892,13
1054945.4,1054945,connectome,2169156,11
1054945.5,1054945,connectome_old_set,2167517,11
1054945.6,1054945,postural_control,2243125,11
1054945.7,1054945,left_side,2054472,11
1054945.8,1054945,with_soma,2036716,11
1054945.9,1054945,connectome_neuron,2102600,11
1054945.10,1054945,episphere,2030265,11
1054945.11,1054945,celltype23,1925820,11
1054945.12,1054945,celltype,1923642,11
1054945.13,1054945,Veraszto_et_al_2018,1925802,11
1054945.14,1054945,left,1275210,11
1054945.15,1054945,ectoderm,1801868,16
1054945.16,1054945,interneuron,58516,11
1054945.17,1054945,head,1467274,13
1054945.18,1054945,IN preMN,1377128,11
1057387.1,1057387,effector,2232095,11
1057387.2,1057387,desmo_modularityclass_0,2229094,16
1057387.3,1057387,vMN1-2_mus_des,2214184,11
1057387.4,1057387,vMN1-2_mus,2214138,11
1057387.5,1057387,MNring_mus_des,2213364,11
1057387.6,1057387,MNring_mus,2213208,11
1057387.7,1057387,MNspider_type2_mus_des,2213154,11
1057387.8,1057387,MNspider_type1_mus_des,2212825,11
1057387.9,1057387,MNspider_type1_mus,2212667,11
1057387.10,1057387,MNcrab_mus,2212133,11
1057387.11,1057387,desmosome_connectome_old,2196369,16
1057387.12,1057387,celltype_non_neuronal76,2120798,16
1057387.13,1057387,desmosome_connectome,2249716,16
1057387.14,1057387,connectome,2169156,11
1057387.15,1057387,muscle_cell,2112911,16
1057387.16,1057387,connectome_old_set,2167517,11
1057387.17,1057387,ventrolateral muscle,2067099,11
1057387.18,1057387,torso,2058650,11
1057387.19,1057387,left_side,2054472,11
1057387.20,1057387,with_soma,2036716,11
1057387.21,1057387,desmo_exp,2247195,16
1057387.22,1057387,celltype_non_neuronal,1929746,11
1057387.23,1057387,Bezares-Calderon_et_al_2018b,1832157,15
1057387.24,1057387,Bezares-Calderon_et_al_2018,1768650,15
1057387.25,1057387,mesoderm,1800996,16
1057387.26,1057387,segment_2,1276287,16
1057387.27,1057387,trunk,1276964,24
1057387.28,1057387,longitudinal muscle,1545370,11
1057387.29,1057387,desmo_min,2243141,16
1057387.30,1057387,left,1275210,16
1057387.31,1057387,muscle_eyecircuit,1232577,10
1057387.32,1057387,muscle,606660,10
1057387.33,1057387,eye_circuit,606630,10
1057387.34,1057387,LUQ-l,1043296,10
1064990.1,1064990,IN_head_visualisation_small,2178565,13
1064990.2,1064990,IN_head_visualisation,2177892,13
1064990.3,1064990,connectome,2169156,11
1064990.4,1064990,connectome_old_set,2167517,11
1064990.5,1064990,right_side,2050453,11
1064990.6,1064990,with_soma,2036716,11
1064990.7,1064990,connectome_neuron,2102600,11
1064990.8,1064990,episphere,2030265,11
1064990.9,1064990,celltype,1923642,11
1064990.10,1064990,celltype116,1928543,11
1064990.11,1064990,right,1272647,13
1064990.12,1064990,ectoderm,1801868,16
1064990.13,1064990,same_1,1771720,13
1064990.14,1064990,interneuron,58516,11
1064990.15,1064990,head,1467274,13
1064990.16,1064990,foot interneuron,1467325,11
1064990.17,1064990,alien circuit,1370998,11
1064990.18,1064990,dense cored vesicles,1224657,16
1064990.19,1064990,RGW immunogold layer 513,1064995,11
1065030.1,1065030,cellgroup,1959598,11
1065030.2,1065030,cellgroup3,1959873,11
1065030.3,1065030,connectome,2169156,11
1065030.4,1065030,connectome_old_set,2167517,11
1065030.5,1065030,with_soma,2036716,11
1065030.6,1065030,siGOLD,1303913,11
1065030.7,1065030,torso,2058650,11
1065030.8,1065030,right_side,2050453,11
1065030.9,1065030,celltype,1923642,11
1065030.10,1065030,dense cored vesicles,1224657,16
1065030.11,1065030,celltype169,2001747,11
1065030.12,1065030,trunk,1276964,24
1065030.13,1065030,FVa gold soma,1532179,24
1065030.14,1065030,ascending,1597240,11
1065030.15,1065030,FVa_positive_neurons,1279883,11
1065030.16,1065030,commissural,1541691,11
1065030.17,1065030,PDF immunogold layer 787,1077168,11
1065030.18,1065030,immunogold,940607,16
1065030.19,1065030,PDF immunogold layer 703,1065016,11
1065030.20,1065030,PDF_positive_neurons,629263,16
1065030.21,1065030,segment_2,1276287,13
1065030.22,1065030,right,1272647,16
1065083.1,1065083,IN_head_visualisation_small,2178565,13
1065083.2,1065083,IN_head_visualisation,2177892,13
1065083.3,1065083,connectome,2169156,11
1065083.4,1065083,right_side,2050453,11
1065083.5,1065083,with_soma,2036716,11
1065083.6,1065083,connectome_neuron,2102600,11
1065083.7,1065083,episphere,2030265,11
1065083.8,1065083,PDF immunogold layer 703,1065016,11
1065083.9,1065083,ectoderm,1801868,16
1065083.10,1065083,dense cored vesicles,1224657,11
1065083.11,1065083,head,1467274,13
1065083.12,1065083,interneuron,58516,11
1065083.13,1065083,right,1272647,13
1065166.1,1065166,ipsilateral,1435755,27
1065166.2,1065166,connectome_old_set,2167517,11
1065166.3,1065166,head,1467274,13
1065166.4,1065166,celltype50,1926321,11
1065166.5,1065166,connectome_Sensory_neuron,2103621,11
1065166.6,1065166,SN_head_visualisation,2177253,13
1065166.7,1065166,SN_head_visualisation_small,2179000,13
1065166.8,1065166,episphere,2030265,11
1065166.9,1065166,left_side,2054472,11
1065166.10,1065166,ectoderm,1801868,16
1065166.11,1065166,dense cored vesicles,1224657,16
1065166.12,1065166,connectome,2169156,11
1065166.13,1065166,asymmetric neuron,1384926,13
1065166.14,1065166,2 sensory cilia,1276999,11
1065166.15,1065166,Sensory neuron,38666,11
1065166.16,1065166,left,1275210,13
1065166.17,1065166,celltype,1923642,11
1065166.18,1065166,with_soma,2036716,11
1065166.19,1065166,connectome_neuron,2102600,11
1065166.20,1065166,fragmentum,2069834,11
1065166.21,1065166,yyx,1883308,13
1065178.1,1065178,SN_head_visualisation_small,2179000,13
1065178.2,1065178,SN_head_visualisation,2177253,13
1065178.3,1065178,connectome,2169156,11
1065178.4,1065178,connectome_old_set,2167517,11
1065178.5,1065178,connectome_Sensory_neuron,2103621,11
1065178.6,1065178,left_side,2054472,11
1065178.7,1065178,with_soma,2036716,11
1065178.8,1065178,episphere,2030265,11
1065178.9,1065178,connectome_neuron,2102600,11
1065178.10,1065178,celltype,1923642,11
1065178.11,1065178,celltype13,1925695,11
1065178.12,1065178,contralateral,1921299,27
1065178.13,1065178,ectoderm,1801868,16
1065178.14,1065178,left,1275210,13
1065178.15,1065178,head,1467274,13
1065178.16,1065178,vasotocin neurons?,1411548,11
1065178.17,1065178,dense cored vesicles,1224657,16
1065178.18,1065178,immunogold,940607,16
1065178.19,1065178,PDF_positive_neurons,629263,16
1065178.20,1065178,siGOLD,1303913,11
1065178.21,1065178,nuchal organ circuit,1312122,11
1065178.22,1065178,nuchal organ,1069421,11
1065178.23,1065178,PDF immunogold layer 703x2,1065545,11
1065178.24,1065178,PDF immunogold layer 723,1068091,11
1065178.25,1065178,1 stiff sensory cilium,1156277,11
1065178.26,1065178,Sensory neuron,38666,11
1065178.27,1065178,PDF immunogold layer 703,1065016,11
1068584.1,1068584,SN_head_visualisation_small,2179000,13
1068584.2,1068584,SN_head_visualisation,2177253,13
1068584.3,1068584,connectome,2169156,11
1068584.4,1068584,connectome_old_set,2167517,11
1068584.5,1068584,connectome_Sensory_neuron,2103621,11
1068584.6,1068584,plexus_visualisation,2177197,13
1068584.7,1068584,right_side,2050453,11
1068584.8,1068584,with_soma,2036716,11
1068584.9,1068584,nuchal_cells_for_visualisation,2177146,13
1068584.10,1068584,episphere,2030265,11
1068584.11,1068584,connectome_neuron,2102600,11
1068584.12,1068584,celltype,1923642,11
1068584.13,1068584,celltype13,1925695,11
1068584.14,1068584,contralateral,1921299,27
1068584.15,1068584,ascending,1597240,27
1068584.16,1068584,ectoderm,1801868,16
1068584.17,1068584,PDF immunogold layer 723,1068091,11
1068584.18,1068584,siGOLD,1303913,11
1068584.19,1068584,right,1272647,13
1068584.20,1068584,head,1467274,13
1068584.21,1068584,RGWpresyn,1644852,11
1068584.22,1068584,dense cored vesicles,1224657,16
1068584.23,1068584,nuchal organ circuit,1312122,11
1068584.24,1068584,nuchal organ,1069421,11
1068584.25,1068584,Sensory neuron,38666,11
1069423.1,1069423,SN_head_visualisation_small,2179000,13
1069423.2,1069423,SN_head_visualisation,2177253,13
1069423.3,1069423,connectome,2169156,11
1069423.4,1069423,connectome_old_set,2167517,11
1069423.5,1069423,connectome_Sensory_neuron,2103621,11
1069423.6,1069423,plexus_visualisation,2177197,13
1069423.7,1069423,left_side,2054472,11
1069423.8,1069423,with_soma,2036716,11
1069423.9,1069423,nuchal_cells_for_visualisation,2177146,13
1069423.10,1069423,episphere,2030265,11
1069423.11,1069423,connectome_neuron,2102600,11
1069423.12,1069423,celltype,1923642,11
1069423.13,1069423,celltype13,1925695,11
1069423.14,1069423,contralateral,1921299,27
1069423.15,1069423,ascending,1597240,27
1069423.16,1069423,ectoderm,1801868,16
1069423.17,1069423,head,1467274,13
1069423.18,1069423,RGWpresyn,1644852,11
1069423.19,1069423,dense cored vesicles,1224657,16
1069423.20,1069423,nuchal organ circuit,1312122,11
1069423.21,1069423,siGOLD,1303913,7
1069423.22,1069423,PDF_gold_final,1285044,11
1069423.23,1069423,PDF_positive_neurons,629263,16
1069423.24,1069423,left,1275210,11
1069423.25,1069423,immunogold,940607,16
1069423.26,1069423,PDF immunogold layer 787,1077168,11
1069423.27,1069423,nuchal organ,1069421,11
1069423.28,1069423,Sensory neuron,38666,11
1069423.29,1069423,PDF immunogold layer 723,1068091,11
1070612.1,1070612,all_central_visualisation,2179559,13
1070612.2,1070612,SN_head_visualisation_small,2179000,13
1070612.3,1070612,SN_head_visualisation,2177253,13
1070612.4,1070612,connectome,2169156,11
1070612.5,1070612,connectome_old_set,2167517,11
1070612.6,1070612,connectome_Sensory_neuron,2103621,11
1070612.7,1070612,plexus_visualisation,2177197,13
1070612.8,1070612,right_side,2050453,11
1070612.9,1070612,with_soma,2036716,11
1070612.10,1070612,nuchal_cells_for_visualisation,2177146,13
1070612.11,1070612,episphere,2030265,11
1070612.12,1070612,celltype13,1925695,11
1070612.13,1070612,connectome_neuron,2102600,11
1070612.14,1070612,celltype,1923642,11
1070612.15,1070612,mistake - part of this is SN_LHSO2_4l,1923483,16
1070612.16,1070612,PDF_positive_neurons,629263,16
1070612.17,1070612,Sensory neuron,38666,11
1070612.18,1070612,siGOLD,1303913,11
1070612.19,1070612,nuchal organ circuit,1312122,11
1070612.20,1070612,PDF immunogold layer 723,1068091,11
1070612.21,1070612,nuchal organ,1069421,11
1070612.22,1070612,contralateral,1921299,27
1070612.23,1070612,right,1272647,27
1070612.24,1070612,ectoderm,1801868,16
1070612.25,1070612,SNnuch_dorsal_arc,1740197,11
1070612.26,1070612,dense cored vesicles,1224657,16
1070612.27,1070612,head,1467274,13
1070612.28,1070612,immunogold,940607,16
1070612.29,1070612,PDF immunogold layer 787,1077168,11
1072496.1,1072496,all_central_visualisation,2179559,13
1072496.2,1072496,SN_head_visualisation_small,2179000,13
1072496.3,1072496,SN_head_visualisation,2177253,13
1072496.4,1072496,connectome,2169156,11
1072496.5,1072496,connectome_old_set,2167517,11
1072496.6,1072496,connectome_Sensory_neuron,2103621,11
1072496.7,1072496,siGOLD,1303913,11
1072496.8,1072496,right_side,2050453,11
1072496.9,1072496,with_soma,2036716,11
1072496.10,1072496,head_trunk,2032805,11
1072496.11,1072496,episphere,2030265,11
1072496.12,1072496,descending,1593069,27
1072496.13,1072496,Uniciliated_nonpenetrating_cell,392982,15
1072496.14,1072496,dense cored vesicles,1224657,16
1072496.15,1072496,PDF immunogold layer 787B,1362680,11
1072496.16,1072496,right,1272647,13
1072496.17,1072496,head,1467274,13
1072496.18,1072496,Sensory neuron,38666,15
1072496.19,1072496,PDF immunogold layer 723,1068091,11
1072496.20,1072496,contralateral,1921299,11
1072496.21,1072496,Antler circuit,1362351,11
1072496.22,1072496,Apical_sensory_organ2,1325993,13
1072496.23,1072496,ectoderm,1801868,16
1072496.24,1072496,split sensory cilium,1639247,11
1072496.25,1072496,black fibers - antler type,1839333,16
1072496.26,1072496,celltype26,1925852,11
1072496.27,1072496,celltype,1923642,11
1072496.28,1072496,PDF_positive_neurons,629263,16
1072496.29,1072496,connectome_neuron,2102600,11
1072496.30,1072496,ipsilateral,1435755,27
1073332.1,1073332,SN_head_visualisation_small,2179000,13
1073332.2,1073332,SN_head_visualisation,2177253,13
1073332.3,1073332,connectome,2169156,11
1073332.4,1073332,left_side,2054472,11
1073332.5,1073332,with_soma,2036716,11
1073332.6,1073332,episphere,2030265,11
1073332.7,1073332,connectome_neuron,2102600,11
1073332.8,1073332,ectoderm,1801868,16
1073332.9,1073332,left,1275210,13
1073332.10,1073332,head,1467274,13
1073332.11,1073332,Sensory neuron,38666,11
1073332.12,1073332,PDF immunogold layer 723,1068091,11
1074256.1,1074256,PDF immunogold layer 723,1068091,11
1074256.2,1074256,immunogold,940607,16
